codigo,descricao,fonte,qtd_palavras,qtd_caracteres,qtd_palavras_longas,qtd_sinais_morfologicos,tem_sigla,tem_abreviacao,qtd_termos_decs,score,complexidade
A790,Febre das trincheiras,CID-10,3,21,0,0,0,0,1,0.082,baixa
A791,Rickettsiose variceliforme devida à rickettsia akari,CID-10,6,52,2,1,0,0,2,0.206,alta
A798,Outros tipos de rickettsioses especificadas,CID-10,5,43,2,1,0,0,0,0.058,baixa
A799,Rickettsiose não especificada,CID-10,3,29,2,1,0,0,1,0.119,media
A800,"Poliomielite paralítica aguda, associada ao vírus vacinal",CID-10,7,57,1,1,0,0,2,0.211,alta
A801,"Poliomielite paralítica aguda, vírus selvagem importado",CID-10,6,55,1,1,0,0,2,0.206,alta
A802,"Poliomielite paralítica aguda, vírus selvagem indígena",CID-10,6,54,1,1,0,0,2,0.206,alta
A803,"Poliomielites paralíticas agudas, outras e não especificadas",CID-10,7,60,2,1,0,0,0,0.068,baixa
A804,Poliomielite aguda não-paralítica,CID-10,4,33,1,1,0,0,1,0.124,media
A809,Poliomielite aguda não especificada,CID-10,4,35,2,1,0,0,1,0.124,media
A810,Doença de Creutzfeldt-Jakob,CID-10,4,27,0,0,0,0,1,0.087,baixa
A811,Panencefalite esclerosante subaguda,CID-10,3,35,2,1,0,0,1,0.119,media
A812,Leucoencefalopatia multifocal progressiva,CID-10,3,41,1,1,0,0,1,0.119,media
A818,Outras infecções por vírus atípicos do sistema nervoso central,CID-10,9,62,0,0,0,0,1,0.112,media
A819,Infecção não especificada do sistema nervosos central por vírus atípicos,CID-10,10,72,1,0,0,0,2,0.189,alta
A820,Raiva silvestre,CID-10,2,15,0,0,0,0,1,0.077,baixa
A821,Raiva urbana,CID-10,2,12,0,0,0,0,1,0.077,baixa
A829,Raiva não especificada,CID-10,3,22,1,0,0,0,1,0.082,baixa
A830,Encefalite japonesa,CID-10,2,19,0,1,0,0,1,0.114,media
A831,Encefalite eqüina ocidental,CID-10,3,27,0,1,0,0,1,0.119,media
A832,Encefalite eqüina oriental,CID-10,3,26,0,1,0,0,1,0.119,media
A833,Encefalite de St. Louis,CID-10,4,23,0,1,0,1,1,0.174,alta
A834,Encefalite australiana,CID-10,2,22,0,1,0,0,1,0.114,media
A835,Encefalite da califórnia,CID-10,3,24,0,1,0,0,1,0.119,media
A836,Doença pelo vírus de rocio,CID-10,5,26,0,0,0,0,2,0.163,media
A838,Outras encefalites por vírus transmitidas por mosquitos,CID-10,7,55,1,1,0,0,1,0.14,media
A839,Encefalite não especificada por vírus transmitida por mosquitos,CID-10,8,63,1,1,0,0,2,0.216,alta
A840,Encefalite da taiga [encefalite vernoestival russa],CID-10,6,51,1,2,0,0,2,0.243,alta
A841,Encefalite da europa central transmitida por carrapatos,CID-10,7,55,0,1,0,0,2,0.211,alta
A848,Outras encefalites por vírus transmitidas por carrapatos,CID-10,7,56,1,1,0,0,1,0.14,media
A849,Encefalite não especificada por vírus transmitida por carrapatos,CID-10,8,64,1,1,0,0,2,0.216,alta
A850,Encefalite por enterovírus,CID-10,3,26,0,1,0,0,1,0.119,media
A851,Encefalite por adenovírus,CID-10,3,25,0,1,0,0,1,0.119,media
A852,"Encefalite por vírus transmitido por artrópodes, não especificada",CID-10,8,65,1,1,0,0,2,0.216,alta
A858,Outras encefalites virais especificadas,CID-10,4,39,1,1,0,0,0,0.053,baixa
A870,Meningite por enterovírus,CID-10,3,25,0,1,0,0,1,0.119,media
A871,Meningite por adenovírus,CID-10,3,24,0,1,0,0,1,0.119,media
A872,Coriomeningite linfocitária,CID-10,2,27,2,1,0,0,0,0.043,baixa
A878,Outras meningites virais,CID-10,3,24,0,1,0,0,0,0.048,baixa
A879,Meningite viral não especificada,CID-10,4,32,1,1,0,0,1,0.124,media
A880,Febre exantemática por enterovírus [exantema de boston],CID-10,7,55,1,0,0,0,1,0.102,media
A881,Vertigem epidêmica,CID-10,2,18,0,0,0,0,0,0.005,baixa
A888,Outras infecções virais especificadas do sistema nervoso central,CID-10,8,64,1,0,0,0,1,0.107,media
A920,Febre de Chikungunya,CID-10,3,20,0,0,0,0,2,0.153,media
A921,Febre de O-Nyong-Nyong,CID-10,5,22,0,0,0,0,1,0.092,baixa
A922,Febre eqüina venezuelana,CID-10,3,24,0,0,0,0,1,0.082,baixa
A923,Infecção pelo vírus West Nile,CID-10,5,29,0,0,0,0,2,0.163,media
A924,Febre do vale do Rift,CID-10,5,21,0,0,0,0,1,0.092,baixa
A928,Outras febres virais especificadas transmitidas por mosquitos,CID-10,7,61,2,0,0,0,0,0.031,baixa
A929,"Febre viral transmitida por mosquitos, não especificada",CID-10,7,55,1,0,0,0,1,0.102,media
A930,Febre de oropouche,CID-10,3,18,0,0,0,0,1,0.082,baixa
A931,Febre por flebótomos,CID-10,3,20,0,0,0,0,1,0.082,baixa
A932,Febre do colorado transmitida por carrapatos,CID-10,6,44,0,0,0,0,2,0.168,media
A938,Outras febres virais especificadas transmitidas por artrópodes,CID-10,7,62,2,0,0,0,1,0.102,media
A950,Febre amarela silvestre,CID-10,3,23,0,0,0,0,1,0.082,baixa
A951,Febre amarela urbana,CID-10,3,20,0,0,0,0,1,0.082,baixa
A959,Febre amarela não especificada,CID-10,4,30,1,0,0,0,1,0.087,baixa
A960,Febre hemorrágica de Junin,CID-10,4,26,0,1,0,0,1,0.124,media
A961,Febre hemorrágica de Machupo,CID-10,4,28,0,1,0,0,1,0.124,media
A962,Febre de Lassa,CID-10,3,14,0,0,0,0,1,0.082,baixa
A968,Outras febres hemorrágicas por arenavírus,CID-10,5,41,1,1,0,0,0,0.058,baixa
A969,"Febre hemorrágica por arenavírus, não especificada",CID-10,6,50,1,1,0,0,1,0.135,media
A980,Febre hemorrágica da Criméia (do Congo),CID-10,6,39,0,1,0,0,1,0.135,media
A981,Febre hemorrágica de Omsk,CID-10,4,25,0,1,0,0,1,0.124,media
A982,Doença da floresta de Kyasanur,CID-10,5,30,0,0,0,0,1,0.092,baixa
A983,Doença de Marburg,CID-10,3,17,0,0,0,0,1,0.082,baixa
A984,Doença pelo vírus ebola,CID-10,4,23,0,0,0,0,1,0.087,baixa
A985,Febre hemorrágica com síndrome renal,CID-10,5,36,0,1,0,0,1,0.129,media
A988,Outras febres hemorrágicas especificadas por vírus,CID-10,6,50,2,1,0,0,1,0.135,media
B000,Eczema herpético,CID-10,2,16,0,0,0,0,1,0.077,baixa
B001,Dermatite vesicular devido ao vírus do herpes,CID-10,7,45,0,1,0,0,2,0.211,alta
B002,Gengivoestomatite e faringoamigdalite devida ao vírus do herpes,CID-10,8,63,2,2,0,0,1,0.182,alta
B003,Meningite devida ao vírus do herpes,CID-10,6,35,0,1,0,0,2,0.206,alta
B004,Encefalite devida ao vírus do herpes,CID-10,6,36,0,1,0,0,2,0.206,alta
B005,Afecções oculares devidas ao vírus do herpes,CID-10,7,44,0,0,0,0,2,0.174,alta
B007,Doença disseminada devida ao vírus do herpes,CID-10,7,44,0,0,0,0,2,0.174,alta
B008,Outras formas de infecção devida ao vírus do herpes,CID-10,9,51,0,0,0,0,2,0.184,alta
B009,Infecção não especificada devida ao vírus do herpes,CID-10,8,51,1,0,0,0,2,0.179,alta
B010,Meningite por varicela,CID-10,3,22,0,1,0,0,2,0.191,alta
B011,Encefalite por varicela,CID-10,3,23,0,1,0,0,2,0.191,alta
B012,Pneumopatia varicelosa,CID-10,2,22,0,1,0,0,1,0.114,media
B018,Varicela com outras complicações,CID-10,4,32,1,0,0,0,1,0.087,baixa
B019,Varicela sem complicação,CID-10,3,24,0,0,0,0,1,0.082,baixa
B020,Encefalite pelo vírus do herpes zoster,CID-10,6,38,0,1,0,0,2,0.206,alta
B021,Meningite pelo vírus do herpes zoster,CID-10,6,37,0,1,0,0,2,0.206,alta
B022,Herpes Zoster acompanhado de outras manifestações neurológicas,CID-10,7,62,2,1,0,0,1,0.14,media
B023,Herpes Zoster oftálmico,CID-10,3,23,0,0,0,0,1,0.082,baixa
B027,Herpes Zoster disseminado,CID-10,3,25,0,0,0,0,0,0.01,baixa
B028,Herpes Zoster com outras complicações,CID-10,5,37,1,0,0,0,0,0.021,baixa
B029,Herpes Zoster sem complicação,CID-10,4,29,0,0,0,0,0,0.015,baixa
B050,Sarampo complicado por encefalite,CID-10,4,33,0,1,0,0,2,0.196,alta
B051,Sarampo complicado por meningite,CID-10,4,32,0,1,0,0,2,0.196,alta
B052,Sarampo complicado por pneumonia,CID-10,4,32,0,1,0,0,2,0.196,alta
B053,Sarampo complicado por otite média,CID-10,5,34,0,1,0,0,2,0.201,alta
B054,Sarampo com complicações intestinais,CID-10,4,36,1,0,0,0,1,0.087,baixa
B058,Sarampo com outras complicações,CID-10,4,31,1,0,0,0,1,0.087,baixa
B059,Sarampo sem complicação,CID-10,3,23,0,0,0,0,1,0.082,baixa
B060,Rubéola com complicações neurológicas,CID-10,4,37,2,1,0,0,1,0.124,media
B068,Rubéola com outras complicações,CID-10,4,31,1,0,0,0,1,0.087,baixa
B069,Rubéola sem complicação,CID-10,3,23,0,0,0,0,1,0.082,baixa
B080,Outras infecções por ortopoxvírus,CID-10,4,33,1,0,0,0,1,0.087,baixa
B081,Molusco contagioso,CID-10,2,18,0,0,0,0,0,0.005,baixa
B082,Exantema súbito [sexta doença],CID-10,4,30,0,0,0,0,1,0.087,baixa
B083,Eritema infeccioso [quinta doença],CID-10,4,34,0,1,0,0,1,0.124,media
B084,Estomatite vesicular devida a enterovírus com exantema,CID-10,7,54,0,1,0,0,2,0.211,alta
B085,Faringite vesicular devida a enterovírus,CID-10,5,40,0,1,0,0,1,0.129,media
B088,Outras infecções virais especificadas caracterizadas por lesões de pele e das membranas mucosas,CID-10,13,95,2,0,0,0,3,0.276,alta
B150,Hepatite A com coma hepático,CID-10,5,28,0,2,0,0,2,0.238,alta
B159,Hepatite A sem coma hepático,CID-10,5,28,0,2,0,0,2,0.238,alta
B160,"Hepatite aguda B com agente delta (co-infecção), com coma hepático",CID-10,11,66,0,2,0,0,3,0.341,alta
B161,"Hepatite aguda B com agente delta, (co-infecção), sem coma hepático",CID-10,11,67,0,2,0,0,2,0.269,alta
B162,"Hepatite aguda B sem agente delta, com coma hepático",CID-10,9,52,0,2,0,0,2,0.259,alta
B169,Hepatite aguda B sem agente delta e sem coma hepático,CID-10,10,53,0,2,0,0,3,0.335,alta
B170,(Super)Infecção delta aguda de portador de hepatite B,CID-10,9,53,0,1,0,0,2,0.221,alta
B171,Hepatite aguda C,CID-10,3,16,0,1,0,0,1,0.119,media
B172,Hepatite aguda E,CID-10,3,16,0,1,0,0,1,0.119,media
B178,Outras hepatites virais agudas especificadas,CID-10,5,44,1,1,0,0,0,0.058,baixa
B180,Hepatite viral crônica B com agente delta,CID-10,7,41,0,1,0,0,2,0.211,alta
B181,Hepatite crônica viral B sem agente delta,CID-10,7,41,0,1,0,0,2,0.211,alta
B182,Hepatite viral crônica C,CID-10,4,24,0,1,0,0,1,0.124,media
B188,Outras hepatites crônicas virais,CID-10,4,32,0,1,0,0,1,0.124,media
B189,Hepatite viral crônica não especificada,CID-10,5,39,1,1,0,0,1,0.129,media
B190,"Hepatite viral, não especificada, com coma",CID-10,6,42,1,2,0,0,2,0.243,alta
B199,"Hepatite viral, não especificada, sem coma",CID-10,6,42,1,2,0,0,2,0.243,alta
B200,Doença pelo HIV resultando em infecções micobacterianas,CID-10,7,55,1,0,1,0,2,0.274,alta
B201,Doença pelo HIV resultando em outras infecções bacterianas,CID-10,8,58,0,0,1,0,2,0.279,alta
B202,Doença pelo HIV resultando em doença citomegálica,CID-10,7,49,1,0,1,0,2,0.274,alta
B203,Doença pelo HIV resultando em outras infecções virais,CID-10,8,53,0,0,1,0,2,0.279,alta
B204,Doença pelo HIV resultando em candidíase,CID-10,6,40,0,0,1,0,2,0.268,alta
B205,Doença pelo HIV resultando em outras micoses,CID-10,7,44,0,1,1,0,1,0.24,alta
B206,Doença pelo HIV resultando em pneumonia por Pneumocystis jirovecii,CID-10,9,66,1,2,1,0,2,0.359,alta
B207,Doença pelo HIV resultando em infecções múltiplas,CID-10,7,49,0,0,1,0,2,0.274,alta
B208,Doença pelo HIV resultando em outras doenças infecciosas e parasitárias,CID-10,10,71,1,0,1,0,2,0.289,alta
B209,Doença pelo HIV resultando em doença infecciosa ou parasitária não especificada,CID-10,11,79,1,0,1,0,2,0.294,alta
B210,Doença pelo HIV resultando em sarcoma de kaposi,CID-10,8,47,0,1,1,0,2,0.316,alta
B211,Doença pelo HIV resultando em linfoma de burkitt,CID-10,8,48,0,1,1,0,2,0.316,alta
B212,Doença pelo HIV resultando em outros tipos de linfoma não-hodgkin,CID-10,11,65,0,1,1,0,2,0.332,alta
B213,"Doença pelo HIV resultando em outras neoplasias malignas dos tecidos linf., hematopoét. e correlato",CID-10,14,99,0,1,1,0,1,0.276,alta
B217,Doença pelo HIV resultando em múltiplas neoplasias malignas,CID-10,8,59,0,1,1,0,1,0.245,alta
B218,Doença pelo HIV resultando em outras neoplasias malignas,CID-10,8,56,0,1,1,0,1,0.245,alta
B219,Doença pelo HIV resultando em neoplasia maligna não especificada,CID-10,9,64,1,1,1,0,2,0.321,alta
B220,Doença pelo HIV resultando em encefalopatia,CID-10,6,43,1,1,1,0,2,0.306,alta
B221,Doença pelo HIV resultando em pneumonite intersticial linfática,CID-10,8,63,1,1,1,0,2,0.316,alta
B222,Doença pelo HIV resultando em síndrome de emaciação,CID-10,8,51,0,0,1,0,2,0.279,alta
B227,Doença pelo HIV resultando em doenças múltiplas classificadas em outra parte,CID-10,11,76,1,0,1,0,2,0.294,alta
B230,Síndrome de infecção aguda pelo hiv,CID-10,6,35,0,0,1,0,2,0.268,alta
B231,Doença pelo HIV resultando em linfadenopatias generalizadas (persistentes),CID-10,8,74,3,1,1,0,1,0.245,alta
B232,Doença pelo HIV resultando em anomalias hematológicas e imunológicas não classificada em out. parte,CID-10,14,99,3,1,1,1,1,0.326,alta
B238,Doença pelo HIV resultando em outra afecções especificadas,CID-10,8,58,1,0,1,0,2,0.279,alta
B250,Pneumonite por citomegalovírus,CID-10,3,30,1,1,0,0,1,0.119,media
B251,Hepatite por citomegalovírus,CID-10,3,28,1,1,0,0,1,0.119,media
B252,Pancreatite por citomegalovírus,CID-10,3,31,1,1,0,0,1,0.119,media
B258,Outras doenças por citomegalovírus,CID-10,4,34,1,0,0,0,1,0.087,baixa
B259,Doença não especificada por citomegalovírus,CID-10,5,43,2,0,0,0,1,0.092,baixa
B260,Orquite por caxumba [parotidite epidêmica],CID-10,5,42,0,2,0,0,2,0.238,alta
B261,Meningite por caxumba [parotidite epidêmica],CID-10,5,44,0,2,0,0,2,0.238,alta
B262,Encefalite por caxumba [parotidite epidêmica],CID-10,5,45,0,2,0,0,2,0.238,alta
B263,Pancreatite por caxumba [parotidite epidêmica],CID-10,5,46,0,2,0,0,2,0.238,alta
B268,Caxumba [parotidite epidêmica] com outras complicações,CID-10,6,54,1,1,0,0,1,0.135,media
B269,Caxumba [parotidite epidêmica] sem complicações,CID-10,5,47,1,1,0,0,1,0.129,media
B270,Mononucleose pelo vírus herpes gama,CID-10,5,35,1,1,0,0,1,0.129,media
B271,Mononucleose por citomegalovírus,CID-10,3,32,2,1,0,0,0,0.048,baixa
B278,Outras mononucleoses infecciosas,CID-10,3,32,1,1,0,0,0,0.048,baixa
B279,Mononucleose infecciosa não especificada,CID-10,4,40,2,1,0,0,0,0.053,baixa
B300,Ceratoconjuntivite devida a adenovírus,CID-10,4,38,1,1,0,0,1,0.124,media
B301,Conjuntivite devida a adenovírus,CID-10,4,32,1,1,0,0,1,0.124,media
B302,Faringoconjuntivite viral,CID-10,2,25,1,1,0,0,0,0.043,baixa
B303,Conjuntivite hemorrágica aguda endêmica (por enterovírus),CID-10,6,57,1,2,0,0,1,0.172,alta
B308,Outras conjuntivites virais,CID-10,3,27,1,1,0,0,0,0.048,baixa
B309,Conjuntivite viral não especificada,CID-10,4,35,2,1,0,0,1,0.124,media
B330,Mialgia epidêmica,CID-10,2,17,0,1,0,0,1,0.114,media
B331,Doença de ross river,CID-10,4,20,0,0,0,0,1,0.087,baixa
B332,Cardite viral,CID-10,2,13,0,1,0,0,1,0.114,media
B333,Infecção por retrovírus não classificada em outra parte,CID-10,8,55,1,0,0,0,1,0.107,media
B334,Síndrome (cardio-)pulmonar por Hantavírus [SPH] [SCPH],CID-10,7,54,0,1,0,0,1,0.14,media
B338,Outras doenças especificadas por vírus,CID-10,5,38,1,0,0,0,2,0.163,media
B340,Infecção por adenovírus de localização não especificada,CID-10,7,55,1,0,0,0,2,0.174,alta
B341,Infecção por enterovírus de localização não especificada,CID-10,7,56,1,0,0,0,2,0.174,alta
B342,Infecção por coronavírus de localização não especificada,CID-10,7,56,1,0,0,0,2,0.174,alta
B343,Infecção por parvovírus de localização não especificada,CID-10,7,55,1,0,0,0,2,0.174,alta
B344,Infecção por papovavírus de localização não especificada,CID-10,7,56,1,0,0,0,2,0.174,alta
B348,Outras infecções por vírus de localização não especificada,CID-10,8,58,1,0,0,0,2,0.179,alta
B349,Infecção viral não especificada,CID-10,4,31,1,0,0,0,1,0.087,baixa
B350,Tinha da barba e do couro cabeludo,CID-10,7,34,0,0,0,0,2,0.174,alta
B351,Tinha das unhas,CID-10,3,15,0,0,0,0,1,0.082,baixa
B352,Tinha da mão,CID-10,3,12,0,0,0,0,2,0.153,media
B353,Tinha dos pés,CID-10,3,13,0,0,0,0,1,0.082,baixa
B354,Tinha do corpo,CID-10,3,14,0,0,0,0,1,0.082,baixa
B355,Tinha imbricada,CID-10,2,15,0,0,0,0,1,0.077,baixa
B356,Tinea Cruris,CID-10,2,12,0,0,0,0,1,0.077,baixa
B358,Outras dermatofitoses,CID-10,2,21,1,1,0,0,0,0.043,baixa
B359,Dermatofitose não especificada,CID-10,3,30,2,1,0,0,1,0.119,media
B360,Pitiríase versicolor,CID-10,2,20,0,0,0,0,1,0.077,baixa
B361,Tinha negra,CID-10,2,11,0,0,0,0,1,0.077,baixa
B362,Piedra branca,CID-10,2,13,0,0,0,0,1,0.077,baixa
B363,Piedra negra,CID-10,2,12,0,0,0,0,1,0.077,baixa
B368,Outras micoses superficiais especificadas,CID-10,4,41,2,1,0,0,0,0.053,baixa
B369,Micose superficial não especificada,CID-10,4,35,1,1,0,0,0,0.053,baixa
B370,Estomatite por candida,CID-10,3,22,0,1,0,0,2,0.191,alta
B371,Candidíase pulmonar,CID-10,2,19,0,0,0,0,1,0.077,baixa
B372,Candidíase da pele e das unhas,CID-10,6,30,0,0,0,0,2,0.168,media
B373,Candidíase da vulva e da vagina,CID-10,6,31,0,0,0,0,3,0.24,alta
B374,Candidíase de outras localizações urogenitais,CID-10,5,45,1,0,0,0,1,0.092,baixa
B375,Meningite por Candida,CID-10,3,21,0,1,0,0,2,0.191,alta
B376,Endocardite por Candida,CID-10,3,23,0,1,0,0,2,0.191,alta
B377,Septicemia por candida,CID-10,3,22,0,1,0,0,2,0.191,alta
B378,Candidíase de outras localizações,CID-10,4,33,1,0,0,0,1,0.087,baixa
B379,Candidíase não especificada,CID-10,3,27,1,0,0,0,1,0.082,baixa
B380,Coccidioidomicose pulmonar aguda,CID-10,3,32,1,1,0,0,1,0.119,media
B381,Coccidioidomicose pulmonar crônica,CID-10,3,34,1,1,0,0,1,0.119,media
B382,Coccidioidomicose pulmonar não especificada,CID-10,4,43,2,1,0,0,1,0.124,media
B383,Coccidioidomicose cutânea,CID-10,2,25,1,1,0,0,1,0.114,media
B384,Meningite por coccidioidomicose,CID-10,3,31,1,2,0,0,2,0.228,alta
B387,Coccidioidomicose disseminada,CID-10,2,29,1,1,0,0,1,0.114,media
B388,Outras formas de coccidioidomicose,CID-10,4,34,1,1,0,0,1,0.124,media
B389,Coccidioidomicose não especificada,CID-10,3,34,2,1,0,0,1,0.119,media
B390,Histoplasmose pulmonar aguda por histoplasma capsulatum,CID-10,6,55,1,1,0,0,2,0.206,alta
B391,Histoplasmose pulmonar crônica por histoplasma capsulatum,CID-10,6,57,1,1,0,0,2,0.206,alta
B392,Histoplasmose pulmonar não especificada por histoplasma capsulatum,CID-10,7,66,2,1,0,0,2,0.211,alta
B393,Histoplasmose disseminada por histoplasma capsulatum,CID-10,5,52,1,1,0,0,2,0.201,alta
B394,Histoplasmose não especificada por histoplasma capsulatum,CID-10,6,57,2,1,0,0,2,0.206,alta
B395,Histoplasmose por histoplasma duboisii,CID-10,4,38,1,1,0,0,2,0.196,alta
B399,Histoplasmose não especificada,CID-10,3,30,2,1,0,0,1,0.119,media
B400,Blastomicose pulmonar aguda,CID-10,3,27,1,1,0,0,1,0.119,media
B401,Blastomicose pulmonar crônica,CID-10,3,29,1,1,0,0,1,0.119,media
B402,Blastomicose pulmonar não especificada,CID-10,4,38,2,1,0,0,1,0.124,media
B403,Blastomicose cutânea,CID-10,2,20,1,1,0,0,1,0.114,media
B407,Blastomicose disseminada,CID-10,2,24,1,1,0,0,1,0.114,media
B408,Outras formas de blastomicose,CID-10,4,29,1,1,0,0,1,0.124,media
B409,Blastomicose não especificada,CID-10,3,29,2,1,0,0,1,0.119,media
B410,Paracoccidioidomicose pulmonar,CID-10,2,30,1,1,0,0,1,0.114,media
B417,Paracoccidioidomicose disseminada,CID-10,2,33,1,1,0,0,1,0.114,media
B418,Outras formas de paracoccidioidomicose,CID-10,4,38,1,1,0,0,1,0.124,media
B419,Paracoccidioidomicose não especificada,CID-10,3,38,2,1,0,0,1,0.119,media
B420,Esporotricose pulmonar,CID-10,2,22,1,1,0,0,1,0.114,media
B421,Esporotricose linfocutânea,CID-10,2,26,2,1,0,0,1,0.114,media
B427,Esporotricose disseminada,CID-10,2,25,1,1,0,0,1,0.114,media
B428,Outras formas de esporotricose,CID-10,4,30,1,1,0,0,1,0.124,media
B429,Esporotricose não especificada,CID-10,3,30,2,1,0,0,1,0.119,media
B430,Cromomicose cutânea,CID-10,2,19,0,1,0,0,1,0.114,media
B431,Abscesso cerebral feomicótico,CID-10,3,29,0,0,0,0,1,0.082,baixa
B432,Abscesso e cisto feomicótico subcutâneos,CID-10,5,40,0,0,0,0,1,0.092,baixa
B438,Outras formas de cromomicose,CID-10,4,28,0,1,0,0,1,0.124,media
B439,Cromomicose não especificada,CID-10,3,28,1,1,0,0,1,0.119,media
B440,Aspergilose pulmonar invasiva,CID-10,3,29,0,1,0,0,1,0.119,media
B441,Outras aspergiloses pulmonares,CID-10,3,30,1,1,0,0,0,0.048,baixa
B442,Aspergilose amigdaliana,CID-10,2,23,0,1,0,0,1,0.114,media
B447,Aspergilose disseminada,CID-10,2,23,0,1,0,0,1,0.114,media
B448,Outras formas de aspergilose,CID-10,4,28,0,1,0,0,1,0.124,media
B449,Aspergilose não especificada,CID-10,3,28,1,1,0,0,1,0.119,media
B450,Criptococose pulmonar,CID-10,2,21,1,1,0,0,1,0.114,media
B451,Criptococose cerebral,CID-10,2,21,1,1,0,0,1,0.114,media
B452,Criptococose cutânea,CID-10,2,20,1,1,0,0,1,0.114,media
B453,Criptococose óssea,CID-10,2,18,1,1,0,0,1,0.114,media
B457,Criptococose disseminada,CID-10,2,24,1,1,0,0,1,0.114,media
B458,Outras formas de criptococose,CID-10,4,29,1,1,0,0,1,0.124,media
B459,Criptococose não especificada,CID-10,3,29,2,1,0,0,1,0.119,media
B460,Mucormicose pulmonar,CID-10,2,20,0,1,0,0,1,0.114,media
B461,Mucormicose rinocerebral,CID-10,2,24,1,1,0,0,1,0.114,media
B462,Mucormicose gastrointestinal,CID-10,2,28,1,2,0,0,1,0.152,media
B463,Mucormicose cutânea,CID-10,2,19,0,1,0,0,1,0.114,media
B464,Mucormicose disseminada,CID-10,2,23,0,1,0,0,1,0.114,media
B465,Mucormicose não especificada,CID-10,3,28,1,1,0,0,1,0.119,media
B468,Outras zigomicoses,CID-10,2,18,0,1,0,0,0,0.043,baixa
B469,Zigomicose não especificada,CID-10,3,27,1,1,0,0,1,0.119,media
B470,Eumicetoma,CID-10,1,10,0,1,0,0,0,0.038,baixa
B471,Actinomicetoma,CID-10,1,14,1,1,0,0,0,0.038,baixa
B479,Micetoma não especificado,CID-10,3,25,1,1,0,0,1,0.119,media
B480,Lobomicose,CID-10,1,10,0,1,0,0,1,0.109,media
B481,Rinosporidiose,CID-10,1,14,1,1,0,0,1,0.109,media
B482,Alesqueriose,CID-10,1,12,1,1,0,0,0,0.038,baixa
